assists_diff,assistsTurnoverRatio_diff,benchPoints_diff,biggestLead_diff,biggestScoringRun_diff,blocks_diff,blocksReceived_diff,fastBreakPointsAttempted_diff,fastBreakPointsMade_diff,fastBreakPointsPercentage_diff,fieldGoalsAttempted_diff,fieldGoalsEffectiveAdjusted_diff,fieldGoalsMade_diff,fieldGoalsPercentage_diff,foulsOffensive_diff,foulsDrawn_diff,foulsPersonal_diff,foulsTeam_diff,foulsTechnical_diff,foulsTeamTechnical_diff,freeThrowsAttempted_diff,freeThrowsMade_diff,freeThrowsPercentage_diff,leadChanges_diff,points_diff,pointsAgainst_diff,pointsFastBreak_diff,pointsFromTurnovers_diff,pointsInThePaint_diff,pointsInThePaintAttempted_diff,pointsInThePaintMade_diff,pointsInThePaintPercentage_diff,pointsSecondChance_diff,reboundsDefensive_diff,reboundsOffensive_diff,reboundsPersonal_diff,reboundsTeam_diff,reboundsTeamDefensive_diff,reboundsTeamOffensive_diff,reboundsTotal_diff,secondChancePointsAttempted_diff,secondChancePointsMade_diff,secondChancePointsPercentage_diff,steals_diff,threePointersAttempted_diff,threePointersMade_diff,threePointersPercentage_diff,timesTied_diff,trueShootingAttempts_diff,trueShootingPercentage_diff,turnovers_diff,turnoversTeam_diff,turnoversTotal_diff,twoPointersAttempted_diff,twoPointersMade_diff,twoPointersPercentage_diff,assists_ratio,assistsTurnoverRatio_ratio,benchPoints_ratio,biggestLead_ratio,biggestScoringRun_ratio,blocks_ratio,blocksReceived_ratio,fastBreakPointsAttempted_ratio,fastBreakPointsMade_ratio,fastBreakPointsPercentage_ratio,fieldGoalsAttempted_ratio,fieldGoalsEffectiveAdjusted_ratio,fieldGoalsMade_ratio,fieldGoalsPercentage_ratio,foulsOffensive_ratio,foulsDrawn_ratio,foulsPersonal_ratio,foulsTeam_ratio,foulsTechnical_ratio,foulsTeamTechnical_ratio,freeThrowsAttempted_ratio,freeThrowsMade_ratio,freeThrowsPercentage_ratio,leadChanges_ratio,points_ratio,pointsAgainst_ratio,pointsFastBreak_ratio,pointsFromTurnovers_ratio,pointsInThePaint_ratio,pointsInThePaintAttempted_ratio,pointsInThePaintMade_ratio,pointsInThePaintPercentage_ratio,pointsSecondChance_ratio,reboundsDefensive_ratio,reboundsOffensive_ratio,reboundsPersonal_ratio,reboundsTeam_ratio,reboundsTeamDefensive_ratio,reboundsTeamOffensive_ratio,reboundsTotal_ratio,secondChancePointsAttempted_ratio,secondChancePointsMade_ratio,secondChancePointsPercentage_ratio,steals_ratio,threePointersAttempted_ratio,threePointersMade_ratio,threePointersPercentage_ratio,timesTied_ratio,trueShootingAttempts_ratio,trueShootingPercentage_ratio,turnovers_ratio,turnoversTeam_ratio,turnoversTotal_ratio,twoPointersAttempted_ratio,twoPointersMade_ratio,twoPointersPercentage_ratio
-5,-1.0576923076923102,-22,-11,-2,5,-1,0,2,0.1818181818181821,-13,0.02150072150072102,-6,0.006493506493505996,-1,5,3,4,2,0,20,18,0.04861111111111105,11,6,13,6,15,-6,-7,-3,0.028571428571428914,-2,4,-1,3,-2,-1,-1,1,0,1,0.125,4,-3,0,0.040404040404041,10,-4.200000000000003,0.060051989558755015,8,-1,7,-10,-6,-0.01430976430976394,0.8333333333333334,0.5416666666666661,0.5769230769230769,0.42105263157894735,0.8,2.6666666666666665,0.8333333333333334,1.0,1.3333333333333333,1.3333333333333337,0.8555555555555555,1.0365106591521673,0.8666666666666667,1.0129870129870115,0.0,1.263157894736842,1.2,1.2857142857142858,9007199254740992.0,0.0,2.25,2.3846153846153846,1.0598290598290594,3.2,1.050420168067227,1.1226415094339623,1.4615384615384615,2.3636363636363638,0.875,0.8333333333333334,0.875,1.0500000000000003,0.875,1.125,0.9090909090909091,1.069767441860465,0.75,0.6666666666666666,0.8,1.0196078431372548,1.0,1.25,1.2499999999999996,1.6666666666666667,0.9166666666666666,1.0,1.0909090909090917,2.4285714285714284,0.9567188788128607,1.0979402532232196,1.6666666666666667,0.0,1.5384615384615385,0.8148148148148148,0.7931034482758621,0.9733542319749219
11,-0.02272727272726982,3,19,2,6,4,5,3,0.055555555555556024,2,0.08207070707070696,6,0.05631313131313104,-1,-12,1,2,-1,0,-16,-11,0.03571428571428603,-7,6,-15,8,-8,2,-5,1,0.10714285714285687,0,12,-1,11,0,1,-1,11,-2,0,0.121212121212121,-2,8,5,0.038327526132404977,-7,-5.039999999999992,0.06259566364962099,5,0,5,-6,1,0.10223144784639404,1.44,0.9900000000000012,1.1153846153846154,2.1875,1.2,3.0,2.3333333333333335,1.5555555555555556,1.75,1.1250000000000007,1.0227272727272727,1.1473922902494325,1.146341463414634,1.1208672086720857,0.6666666666666666,0.52,1.0588235294117647,1.1428571428571428,0.0,0.0,0.42857142857142855,0.45,1.05,0.2222222222222222,1.0508474576271187,0.8660714285714286,2.0,0.6190476190476191,1.0454545454545454,0.875,1.0454545454545454,1.1948051948051939,1.0,1.4137931034482758,0.9166666666666666,1.2682926829268293,1.0,1.5,0.8571428571428571,1.22,0.8181818181818182,1.0,1.2222222222222214,0.75,1.1951219512195121,1.3125,1.0982142857142871,0.4166666666666667,0.9497607655502394,1.106433847073389,1.4545454545454546,0.0,1.4545454545454546,0.8723404255319149,1.04,1.1921951219512203
3,0.53365384615385,-21,-6,-2,-4,2,-6,-4,-0.17777777777777803,7,-0.04061004784688993,1,-0.023803827751195994,0,3,7,7,0,-1,0,-2,-0.09999999999999998,0,-2,12,-5,3,-2,-4,-1,0.029545454545454986,-11,1,3,4,4,2,2,8,0,-4,-0.25,-1,9,-2,-0.11814109742441198,0,7.0,-0.04969227216993899,-4,1,-3,-2,3,0.08416666666666694,1.1428571428571428,1.4065934065934094,0.58,0.7692307692307693,0.8,0.42857142857142855,2.0,0.6,0.3333333333333333,0.5555555555555546,1.0795454545454546,0.9263157894736839,1.024390243902439,0.9489088575096276,1.0,1.2142857142857142,1.5833333333333333,1.875,0.0,0.0,1.0,0.8888888888888888,0.8888888888888887,0.0,0.9826086956521739,1.1318681318681318,0.6153846153846154,1.1304347826086956,0.9583333333333334,0.9090909090909091,0.9583333333333334,1.0541666666666671,0.6071428571428571,1.0256410256410255,1.2,1.0740740740740742,2.0,9007199254740992.0,1.5,1.1379310344827587,1.0,0.6363636363636364,0.6363636363636361,0.9,1.236842105263158,0.8666666666666667,0.7007092198581558,0.0,1.072314049586777,0.9163441400686937,0.75,4503599627370496.0,0.8125,0.96,1.1153846153846154,1.1618589743589745
-1,-1.4380952380952399,-11,10,4,-1,-8,-1,2,0.22727272727272702,-10,-0.06930844553243498,-8,-0.04559363525091803,5,3,-1,-6,2,-1,5,4,0.010979729729729937,1,-17,-3,3,5,-2,-8,-1,0.08823529411764708,-8,2,-9,-7,4,4,0,-3,-7,-1,0.28205128205128094,3,0,-5,-0.172413793103448,-2,-7.799999999999997,-0.04439231449690706,8,0,8,-10,-3,0.036954087346023956,0.9444444444444444,0.44074074074073966,0.6857142857142857,6.0,1.4,0.8,0.2727272727272727,0.9090909090909091,1.6666666666666667,1.8333333333333302,0.8837209302325582,0.8675438596491238,0.7948717948717948,0.8994601889338726,2.251799813685248e+16,1.12,0.9473684210526315,0.6842105263157895,9007199254740992.0,0.0,1.15625,1.173913043478261,1.0152761457109283,1.1666666666666667,0.8495575221238938,0.9741379310344828,1.25,1.25,0.9523809523809523,0.8095238095238095,0.9523809523809523,1.1764705882352937,0.5,1.08,0.3076923076923077,0.8157894736842105,1.3333333333333333,4.999999999999999,1.0,0.94,0.46153846153846156,0.8,1.7333333333333287,1.4285714285714286,1.0,0.5833333333333334,0.5833333333333338,0.6,0.9220623501199041,0.921366675489372,2.3333333333333335,0.9999999999999998,2.142857142857143,0.8245614035087719,0.8888888888888888,1.0780141843971611
6,0.69473684210526,-6,12,-9,3,2,2,-1,-0.18333333333333296,3,0.08179012345679004,5,0.04232804232804305,1,0,1,0,1,-1,-1,2,0.15686274509804,-10,19,18,-4,0,-8,-13,-4,0.10200250312891102,4,-1,-2,-3,-4,-1,-3,-7,0,2,0.4,-4,13,7,0.059934318555008026,-6,2.5600000000000023,0.08811219746022902,-3,-1,-4,-10,-2,0.08516483516483497,1.2857142857142858,1.6285714285714235,0.8378378378378378,2.3333333333333335,0.5263157894736842,2.5,9007199254740992.0,1.2,0.8333333333333334,0.6944444444444448,1.037037037037037,1.1505681818181812,1.1282051282051282,1.087912087912089,4503599627370496.0,1.0,1.0714285714285714,1.0,4503599627370496.0,0.0,0.9444444444444444,1.1666666666666667,1.2352941176470598,0.0,1.19,1.183673469387755,0.75,1.0,0.8518518518518519,0.723404255319149,0.8518518518518519,1.1775599128540297,1.8,0.975,0.6666666666666666,0.9347826086956522,0.5,0.5,0.5,0.8703703703703703,1.0,2.0,1.999999999999999,0.42857142857142855,1.4482758620689655,1.7,1.1738095238095223,0.0,1.0287899235267657,1.1566987319632709,0.8333333333333334,0.0,0.7894736842105263,0.8076923076923077,0.9310344827586207,1.1527093596059104
3,-0.33333333333333015,-1,16,1,5,0,-7,-5,-0.11538461538461497,5,0.11872478709099005,10,0.085163603765128,0,-8,-8,-8,-1,-1,-6,-9,-0.15126050420168102,4,18,4,-15,-5,8,-6,4,0.18650793650793696,6,4,-6,-2,2,-1,3,0,-6,2,0.38749999999999996,-2,12,7,0.08315789473684201,2,2.3599999999999994,0.072235490710097,3,2,5,-7,3,0.127265563435776,1.1875,0.7916666666666685,0.9666666666666667,9.0,1.1111111111111112,2.6666666666666665,1.0,0.46153846153846156,0.375,0.8125000000000002,1.0543478260869565,1.299251518147152,1.3125,1.244845360824742,0.9999999999999998,0.6923076923076923,0.6521739130434783,0.6363636363636364,0.0,0.0,0.8235294117647058,0.6666666666666666,0.809523809523809,2.3333333333333335,1.18,1.0341880341880343,0.375,0.7058823529411765,1.2105263157894737,0.8571428571428571,1.2105263157894737,1.4122807017543866,1.4285714285714286,1.121212121212121,0.6470588235294118,0.96,1.1818181818181819,0.5,1.3333333333333333,1.0,0.625,1.4,2.2399999999999984,0.75,1.3157894736842106,1.7777777777777777,1.3511111111111094,1.5,1.0220643231114435,1.1545261617270388,1.3,9007199254740992.0,1.5,0.8703703703703703,1.1304347826086956,1.2987974098057342
-7,-1.07352941176471,2,-8,0,6,0,2,-1,-0.29166666666666596,-14,-0.060939060939061984,-11,-0.05094905094905089,6,-1,6,0,1,0,6,6,0.06315789473684208,18,-20,-8,-1,2,-6,-2,-3,-0.04545454545454497,1,2,-4,-2,5,2,3,3,-2,0,0.08333333333333298,-1,-6,-4,-0.045335658238884025,7,-11.36,-0.034383691992387,5,0,5,-8,-7,-0.055555555555556024,0.7407407407407407,0.5228758169934622,1.08,0.5555555555555556,1.0,2.5,1.0,1.3333333333333333,0.75,0.5625000000000004,0.8461538461538461,0.8973063973063953,0.7608695652173914,0.8992094861660077,4.0,0.9545454545454546,1.4615384615384615,1.0,4503599627370496.0,0.0,1.3157894736842106,1.4285714285714286,1.0857142857142854,8.106479329266893e+16,0.8360655737704918,0.9259259259259259,0.9,1.125,0.875,0.9545454545454546,0.875,0.9166666666666671,1.0909090909090908,1.0588235294117647,0.6923076923076923,0.9574468085106383,2.0,2.0,2.0,1.0576923076923077,0.8333333333333334,1.0,1.1999999999999984,0.8571428571428571,0.8378378378378378,0.75,0.8951612903225802,3.152519739159347e+16,0.8856682769726248,0.9439940387481378,1.4166666666666667,0.0,1.4166666666666667,0.8518518518518519,0.7666666666666667,0.8999999999999989
3,0.2727272727272796,-10,-7,-6,-2,-3,6,5,0.19999999999999996,1,-0.03893932154801705,-3,-0.03798375537505905,-1,-7,-8,-7,1,1,-11,-6,0.188888888888889,11,-12,6,11,-1,0,-1,0,0.01587301587301504,-7,2,-6,-4,-5,0,-5,-9,-5,-3,-0.055555555555556024,0,8,0,-0.07322654462242495,5,-3.8400000000000034,-0.03846793211266197,0,0,0,-7,-3,0.018047579983592965,1.1153846153846154,1.1153846153846183,0.7297297297297297,0.6956521739130435,0.6,0.6666666666666666,0.25,2.5,3.5,1.3999999999999992,1.010989010989011,0.9331419196062345,0.9333333333333333,0.9231884057971024,0.6666666666666666,0.6111111111111112,0.6190476190476191,0.6111111111111112,4503599627370496.0,4503599627370496.0,0.45,0.5714285714285714,1.2698412698412695,4.953959590107546e+16,0.9,1.0606060606060606,3.75,0.9166666666666666,1.0,0.9722222222222222,1.0,1.0285714285714267,0.5882352941176471,1.0588235294117647,0.5714285714285714,0.9166666666666666,0.4444444444444444,0.9999999999999998,0.375,0.8421052631578947,0.6428571428571429,0.5714285714285714,0.8888888888888875,1.0,1.2105263157894737,1.0,0.8260869565217401,2.251799813685248e+16,0.9615230460921843,0.9360150062526053,1.0,0.9999999999999998,1.0,0.8679245283018868,0.896551724137931,1.0329835082458763
-6,0.5941176470588199,-16,4,1,6,-5,0,-1,-0.125,-6,0.01571566731141305,-3,-0.0014506769825920474,-1,-6,-5,-4,0,0,8,5,-0.11961722488038307,1,1,-7,3,-11,-10,-16,-5,0.10416666666666696,-3,5,-2,3,-5,0,-5,-2,-9,-2,0.15476190476190405,-2,16,2,-0.11058823529411799,-2,-2.480000000000004,0.02029142032634601,-7,0,-7,-22,-5,0.148245614035088,0.7931034482758621,1.3482758620689625,0.5675675675675675,1.3076923076923077,1.1111111111111112,4.0,0.16666666666666666,1.0,0.8333333333333334,0.833333333333333,0.9361702127659575,1.027873070325902,0.9333333333333333,0.9969696969696962,0.5,0.7,0.75,0.7777777777777778,0.0,0.0,1.7272727272727273,1.5,0.8684210526315784,1.1,1.0086206896551724,0.9385964912280702,1.2142857142857142,0.47619047619047616,0.8,0.6666666666666666,0.8,1.2000000000000002,0.8571428571428571,1.1785714285714286,0.8571428571428571,1.0714285714285714,0.5833333333333334,1.0,0.4444444444444444,0.9629629629629629,0.5714285714285714,0.7777777777777778,1.3611111111111083,0.7777777777777778,1.4705882352941178,1.125,0.7649999999999991,0.7142857142857143,0.9749089437474706,1.03457937905269,0.5625,0.9999999999999998,0.5882352941176471,0.6333333333333333,0.8275862068965517,1.3067150635208713
10,1.03787878787878,4,9,0,1,-1,0,2,0.28571428571428503,0,0.113924050632912,7,0.088607594936709,-2,-6,6,8,1,-1,-8,-2,0.22916666666666596,0,16,-16,4,-1,16,7,8,0.178571428571428,1,4,-4,0,-7,-1,-6,-7,-1,1,0.14545454545454495,-2,8,4,0.01328903654485003,0,-3.519999999999996,0.11536331658322696,3,-4,-1,-8,3,0.17424242424242403,1.588235294117647,1.7326203208556075,1.2666666666666666,2.125,1.0,1.5,0.6666666666666666,1.0,2.0,1.999999999999995,1.0,1.222222222222223,1.2121212121212122,1.2121212121212117,0.0,0.7272727272727273,1.375,1.5714285714285714,4503599627370496.0,0.0,0.6666666666666666,0.8823529411764706,1.323529411764704,1.0,1.163265306122449,0.8596491228070176,1.8,0.9375,1.8888888888888888,1.3333333333333333,1.8888888888888888,1.416666666666664,1.0714285714285714,1.16,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,0.4,0.86,0.9090909090909091,1.2,1.3199999999999978,0.6,1.2285714285714286,1.2666666666666666,1.0310077519379828,1.0,0.9606967396159,1.2108558904733424,1.375,0.0,0.9166666666666666,0.8181818181818182,1.1666666666666667,1.4259259259259247
5,-0.47008547008546975,-18,1,8,0,-3,-8,-5,-0.028571428571428914,-1,0.007284148623363018,0,0.006281742849505889,-3,-11,-4,-1,0,1,-17,-12,-0.05128205128205099,3,-12,-13,-13,-10,-2,-10,-1,0.1365777080062791,-5,11,-5,6,-7,0,-7,-1,-3,-2,-0.04545454545454497,-7,8,0,-0.07575757575757602,-1,-8.480000000000004,-0.005901846546767953,3,1,4,-9,0,0.13445378151260512,1.2,0.8307692307692309,0.6086956521739131,1.0344827586206897,2.0,1.0,0.25,0.4666666666666667,0.4444444444444444,0.9523809523809514,0.9885057471264368,1.0116279069767442,1.0,1.0116279069767444,0.0,0.56,0.7777777777777778,0.9333333333333333,0.0,4503599627370496.0,0.43333333333333335,0.4,0.9230769230769231,2.5,0.9069767441860465,0.8785046728971962,0.4090909090909091,0.5,0.967741935483871,0.7959183673469388,0.967741935483871,1.2158808933002472,0.6153846153846154,1.3666666666666667,0.5,1.15,0.5333333333333333,1.0,0.36363636363636365,0.9818181818181818,0.7272727272727273,0.6666666666666666,0.9166666666666671,0.125,1.2222222222222223,1.0,0.8181818181818172,0.8333333333333334,0.9153692614770459,0.9908315500157183,1.3333333333333333,4503599627370496.0,1.4444444444444444,0.8235294117647058,1.0,1.214285714285714
1,-3.375,-1,-6,-6,3,-4,3,-2,-0.292307692307692,-6,-0.01776595744680809,-5,-0.023829787234042,1,3,-1,-2,1,0,6,5,0.03246753246753198,4,-5,2,-4,-1,-18,-17,-9,0.008245877061469065,7,1,4,5,-7,-2,-5,-2,2,1,-0.0117647058823529,-2,10,0,-0.08699633699633702,3,-3.3600000000000136,-0.005361379626016016,4,0,4,-16,-5,0.058292282430214115,1.0357142857142858,0.5178571428571429,0.9736842105263158,0.8,0.5714285714285714,1.3510798882111488e+16,0.42857142857142855,1.3,0.6666666666666666,0.5128205128205131,0.94,0.9679892658616066,0.8913043478260869,0.9481961147086039,4503599627370496.0,1.1363636363636365,0.9285714285714286,0.8571428571428571,4503599627370496.0,0.0,1.2727272727272727,1.3333333333333333,1.0476190476190466,1.8014398509481984e+16,0.9603174603174603,1.019047619047619,0.75,0.9473684210526315,0.64,0.6304347826086957,0.64,1.0151724137931026,1.3181818181818181,1.0294117647058822,1.3076923076923077,1.1063829787234043,0.5,0.3333333333333333,0.5454545454545454,0.9672131147540983,1.1333333333333333,1.1111111111111112,0.9803921568627448,0.7142857142857143,1.2380952380952381,1.0,0.807692307692307,1.3510798882111488e+16,0.9693654266958424,0.9906660933748974,2.3333333333333335,0.9999999999999998,2.0,0.7241379310344828,0.8148148148148148,1.1252204585537928
0,0.7538461538461503,-19,-6,1,5,3,-1,-3,-0.17032967032967106,3,-0.05606893106893096,-5,-0.07030469530469502,-2,1,0,2,1,0,1,-1,-0.10233918128654906,-12,-8,9,-7,-15,-16,-9,-8,-0.06942889137737995,-4,4,-9,-5,6,5,1,1,-3,0,0.09740259740259805,-5,16,3,-0.06794783802333498,-6,3.4399999999999977,-0.06028994237011798,-7,0,-7,-13,-8,-0.03149920255183403,1.0,1.5384615384615357,0.45714285714285713,0.6470588235294118,1.1,5.999999999999999,1.75,0.9285714285714286,0.7272727272727273,0.7832167832167821,1.0340909090909092,0.8950198737432778,0.8780487804878049,0.8491021173948006,0.3333333333333333,1.0666666666666667,1.0,1.2,4503599627370496.0,0.0,1.0555555555555556,0.9411764705882353,0.8916408668730654,0.25,0.9279279279279279,1.092783505154639,0.7307692307692307,0.5714285714285714,0.7142857142857143,0.8085106382978723,0.7142857142857143,0.8834586466165405,0.75,1.1333333333333333,0.5,0.8958333333333334,2.5,2.251799813685248e+16,1.25,1.0192307692307692,0.7857142857142857,1.0,1.2727272727272738,0.6153846153846154,1.5161290322580645,1.25,0.8244680851063839,0.3333333333333333,1.035863219349458,0.895801598700149,0.631578947368421,0.9999999999999998,0.65,0.7719298245614035,0.7241379310344828,0.9380877742946706
2,-0.52525252525253,-5,2,-1,1,-5,-6,-1,0.318681318681319,-4,0.003170289855072006,-2,-0.004528985507245953,3,10,4,1,0,-1,9,7,0.004705882352941004,12,4,4,-2,12,-4,3,-2,-0.086080586080586,1,-6,-5,-11,8,3,5,-3,-7,-1,0.10588235294117598,7,0,1,0.025641025641025994,10,-0.04000000000000625,0.018882069635605014,6,1,7,-4,-3,-0.01952995696789206,1.1111111111111112,0.6790123456790101,0.7619047619047619,1.3333333333333333,0.9090909090909091,1.9999999999999996,0.5,0.5384615384615384,0.8571428571428571,1.591836734693878,0.9583333333333334,1.0070778564206253,0.9473684210526315,0.9885583524027465,1.3510798882111488e+16,1.625,1.1818181818181819,1.0454545454545454,0.0,0.0,1.36,1.368421052631579,1.0061919504643957,3.4,1.0380952380952382,1.0363636363636364,0.8666666666666667,1.8571428571428572,0.9047619047619048,1.0769230769230769,0.9047619047619048,0.8401360544217684,1.0769230769230769,0.85,0.6875,0.8035714285714286,2.0,3.999999999999999,1.7142857142857142,0.953125,0.5882352941176471,0.8,1.3599999999999968,2.1666666666666665,1.0,1.1,1.1000000000000005,4.333333333333333,0.9996261682242991,1.0384834562097087,1.6,1.9999999999999996,1.6363636363636365,0.9298245614035088,0.8928571428571429,0.9602425876010765
4,0.71428571428571,-16,9,0,3,0,2,3,0.19191919191919204,-2,0.186111111111111,11,0.12995169082125602,0,-6,1,1,2,0,-3,3,0.18518518518518612,-8,35,19,8,-12,10,-10,5,0.2558941920644051,3,6,-6,0,-2,3,-5,-2,-6,1,0.25000000000000006,-6,15,10,0.166666666666666,-8,-3.3200000000000074,0.18555528684309097,-2,-1,-3,-17,1,0.18673835125448002,1.2222222222222223,1.55555555555555,0.5675675675675675,2.8,1.0,2.0,1.0,1.2222222222222223,1.75,1.4318181818181819,0.9782608695652174,1.4962962962962951,1.34375,1.3736111111111098,1.0,0.7777777777777778,1.0625,1.0714285714285714,9007199254740992.0,0.0,0.9,1.15,1.277777777777779,0.2,1.3932584269662922,1.2,2.0,0.4,1.2380952380952381,0.7872340425531915,1.2380952380952381,1.5727155727155724,1.1875,1.1764705882352942,0.625,1.0,0.8461538461538461,2.5,0.5454545454545454,0.9682539682539683,0.6666666666666666,1.1666666666666667,1.7499999999999998,0.4,1.5,3.0,1.9999999999999913,0.2,0.9684410646387832,1.4386610376605198,0.8461538461538461,0.0,0.7857142857142857,0.7258064516129032,1.037037037037037,1.4288065843621385
9,0.7912087912087902,21,30,5,1,0,4,0,-0.311688311688312,9,0.15624235006120002,16,0.12656058751529992,2,1,2,0,0,0,3,7,0.16428571428571392,-2,46,13,2,-15,12,4,6,0.08997289972899797,-5,10,-1,9,-7,-4,-3,2,-3,-2,-0.015384615384614997,-4,1,7,0.18907563025210006,-2,10.319999999999993,0.16028372609519292,-3,2,-1,8,9,0.08589743589743598,1.5,1.6153846153846123,1.5,2.3043478260869565,1.5555555555555556,1.9999999999999996,1.0,1.5714285714285714,1.0,0.6363636363636358,1.1046511627906976,1.3019515079834423,1.4210526315789473,1.2864265927977834,2.9999999999999996,1.0526315789473684,1.1176470588235294,1.0,0.0,0.0,1.12,1.35,1.2053571428571421,0.5,1.4220183486238531,1.1428571428571428,1.1176470588235294,0.4642857142857143,1.3,1.0975609756097562,1.3,1.1844444444444455,0.75,1.2777777777777777,0.9166666666666666,1.1875,0.46153846153846156,0.2,0.625,1.0327868852459017,0.7692307692307693,0.75,0.9750000000000003,0.5555555555555556,1.0294117647058822,1.5384615384615385,1.494505494505491,0.5,1.1063917525773195,1.2852756225914437,0.7857142857142857,9007199254740992.0,0.9285714285714286,1.1538461538461537,1.36,1.1786666666666663
12,0.6315789473684199,-6,35,3,3,-1,-2,-2,-0.050000000000000044,12,0.187581699346405,18,0.13333333333333303,0,-9,4,4,-1,0,-11,-9,-0.06349206349206404,-1,39,11,-5,9,2,-7,1,0.12865497076023402,-2,-7,-1,-8,3,1,2,-5,1,0,-0.03809523809523807,4,16,12,0.16930137684854699,-1,7.159999999999997,0.15530300909857697,0,0,0,-4,6,0.16249518675394703,1.631578947368421,1.6315789473684195,0.8125,18.5,1.3,2.0,0.8,0.8333333333333334,0.7777777777777778,0.933333333333333,1.1333333333333333,1.4625302175664767,1.5454545454545454,1.3636363636363618,1.0,0.5909090909090909,1.2352941176470589,1.2857142857142858,0.0,0.0,0.3888888888888889,0.35714285714285715,0.9183673469387745,0.0,1.4482758620689655,1.1145833333333333,0.7619047619047619,1.6428571428571428,1.04,0.8444444444444444,1.04,1.2315789473684207,0.8947368421052632,0.8372093023255814,0.9375,0.864406779661017,1.5,1.9999999999999996,1.4,0.9230769230769231,1.0714285714285714,1.0,0.933333333333333,1.5714285714285714,1.4324324324324325,2.7142857142857144,1.8948787061994612,0.0,1.0731209150326797,1.3495924287570722,1.0,0.9999999999999998,1.0,0.9245283018867925,1.2307692307692308,1.3312401883830454
-10,-0.5416666666666701,-31,-3,2,0,0,-6,-2,0.10989010989010906,5,-0.030994152046784018,2,-0.004093567251462038,2,-4,-2,-4,1,1,-9,-7,-0.030075187969923922,4,-7,-9,-7,-18,12,10,6,0.015350877192982892,11,6,4,10,-2,-1,-1,8,4,5,0.22916666666666702,-2,-5,-4,-0.04428904428904501,2,1.0400000000000063,-0.04005750792148499,-1,0,-1,10,6,0.017857142857143016,0.6666666666666666,0.7111111111111093,0.20512820512820512,0.7272727272727273,1.25,1.0,1.0,0.5384615384615384,0.6666666666666666,1.2380952380952355,1.0555555555555556,0.9473684210526305,1.0465116279069768,0.9914320685434511,9007199254740992.0,0.8,0.9047619047619048,0.8095238095238095,4503599627370496.0,4503599627370496.0,0.6785714285714286,0.65,0.9578947368421062,3.0,0.9444444444444444,0.925,0.5625,0.25,1.3,1.263157894736842,1.3,1.029166666666667,1.9166666666666667,1.1818181818181819,1.3333333333333333,1.2222222222222223,0.7777777777777778,0.5,0.8571428571428571,1.1481481481481481,1.3333333333333333,2.25,1.6875000000000007,0.7777777777777778,0.8863636363636364,0.8,0.9025641025641007,1.5,1.0101641907740422,0.9349415204678355,0.9375,0.0,0.9375,1.2173913043478262,1.2608695652173914,1.0357142857142856
-6,-0.7972027972028,-26,6,-1,11,-11,4,5,0.30000000000000004,-20,0.09452403266836196,1,0.10938545990092302,3,0,0,-3,1,0,0,8,0.30769230769230804,0,4,-4,11,3,18,-16,9,0.498708010335918,-16,9,-10,-1,-10,0,-10,-11,-9,-4,-0.06666666666666704,-3,-2,-6,-0.131332082551594,0,-20.0,0.13105559690231305,4,-2,2,-18,7,0.3364661654135341,0.75,0.634615384615383,0.3157894736842105,2.0,0.9,4.953959590107546e+16,0.0,1.6666666666666667,2.6666666666666665,1.5999999999999994,0.7938144329896907,1.2037518037518018,1.0277777777777777,1.2947330447330416,3.999999999999999,1.0,1.0,0.8571428571428571,1.5,0.0,1.0,1.5714285714285714,1.5714285714285718,1.0,1.0384615384615385,0.9629629629629629,2.5714285714285716,1.2727272727272727,1.75,0.627906976744186,1.75,2.7870370370370403,0.2,1.3,0.4117647058823529,0.9787234042553191,0.4117647058823529,1.0,0.23076923076923078,0.828125,0.4,0.3333333333333333,0.8333333333333319,0.6666666666666666,0.9512195121951219,0.6666666666666666,0.7008547008547019,1.0,0.8155662117299889,1.2733013255401306,1.4444444444444444,0.0,1.1818181818181819,0.6785714285714286,1.3888888888888888,2.046783625730995
